,user_id,movie_id,recommendation_rank,module_source
10664,214,32,15,VGCF
10665,214,514,16,VGCF
10666,214,137,17,VGCF
10667,214,919,18,VGCF
10668,214,197,19,VGCF
10669,214,483,20,VGCF
10670,214,170,21,VGCF
10671,214,59,22,VGCF
10672,214,238,23,VGCF
10673,214,9,24,VGCF
10674,214,515,25,VGCF
10675,214,657,26,VGCF
10676,214,129,27,VGCF
10677,214,61,28,VGCF
10678,214,47,29,VGCF
10679,214,268,30,VGCF
10680,214,513,31,VGCF
10681,214,60,32,VGCF
10682,214,285,33,VGCF
10683,214,558,34,VGCF
10684,214,212,35,VGCF
10685,214,1070,36,VGCF
10686,214,656,37,VGCF
10687,214,286,38,VGCF
10688,214,269,39,VGCF
10689,214,48,40,VGCF
10690,214,512,41,VGCF
10691,214,183,42,VGCF
10692,214,480,43,VGCF
10693,214,211,44,VGCF
10694,214,517,45,VGCF
10695,214,176,46,VGCF
10696,214,42,47,VGCF
10697,214,4,48,VGCF
10698,214,425,49,VGCF
10699,214,178,50,VGCF
10700,215,22,1,VGCF
10701,215,96,2,VGCF
10702,215,79,3,VGCF
10703,215,210,4,VGCF
10704,215,183,5,VGCF
10705,215,173,6,VGCF
10706,215,318,7,VGCF
10707,215,89,8,VGCF
10708,215,483,9,VGCF
10709,215,69,10,VGCF
10710,215,64,11,VGCF
10711,215,135,12,VGCF
10712,215,423,13,VGCF
10713,215,435,14,VGCF
10714,215,1,15,VGCF
10715,215,199,16,VGCF
10716,215,265,17,VGCF
10717,215,357,18,VGCF
10718,215,520,19,VGCF
10719,215,258,20,VGCF
10720,215,82,21,VGCF
10721,215,194,22,VGCF
10722,215,205,23,VGCF
10723,215,187,24,VGCF
10724,215,427,25,VGCF
10725,215,511,26,VGCF
10726,215,100,27,VGCF
10727,215,144,28,VGCF
10728,215,97,29,VGCF
10729,215,222,30,VGCF
10730,215,603,31,VGCF
10731,215,526,32,VGCF
10732,215,651,33,VGCF
10733,215,12,34,VGCF
10734,215,185,35,VGCF
10735,215,498,36,VGCF
10736,215,136,37,VGCF
10737,215,193,38,VGCF
10738,215,186,39,VGCF
10739,215,211,40,VGCF
10740,215,230,41,VGCF
10741,215,657,42,VGCF
10742,215,121,43,VGCF
10743,215,7,44,VGCF
10744,215,515,45,VGCF
10745,215,510,46,VGCF
10746,215,153,47,VGCF
10747,215,385,48,VGCF
10748,215,479,49,VGCF
10749,215,527,50,VGCF
10750,216,7,1,VGCF
10751,216,127,2,VGCF
10752,216,12,3,VGCF
10753,216,174,4,VGCF
10754,216,172,5,VGCF
10755,216,273,6,VGCF
10756,216,150,7,VGCF
10757,216,248,8,VGCF
10758,216,96,9,VGCF
10759,216,9,10,VGCF
10760,216,117,11,VGCF
10761,216,4,12,VGCF
10762,216,293,13,VGCF
10763,216,89,14,VGCF
10764,216,179,15,VGCF
10765,216,288,16,VGCF
10766,216,186,17,VGCF
10767,216,185,18,VGCF
10768,216,204,19,VGCF
10769,216,23,20,VGCF
10770,216,258,21,VGCF
10771,216,173,22,VGCF
10772,216,55,23,VGCF
10773,216,628,24,VGCF
10774,216,246,25,VGCF
10775,216,195,26,VGCF
10776,216,176,27,VGCF
10777,216,191,28,VGCF
10778,216,268,29,VGCF
10779,216,24,30,VGCF
10780,216,234,31,VGCF
10781,216,202,32,VGCF
10782,216,223,33,VGCF
10783,216,357,34,VGCF
10784,216,222,35,VGCF
10785,216,919,36,VGCF
10786,216,298,37,VGCF
10787,216,282,38,VGCF
10788,216,187,39,VGCF
10789,216,121,40,VGCF
10790,216,93,41,VGCF
10791,216,433,42,VGCF
10792,216,124,43,VGCF
10793,216,69,44,VGCF
10794,216,410,45,VGCF
10795,216,183,46,VGCF
10796,216,144,47,VGCF
10797,216,200,48,VGCF
10798,216,70,49,VGCF
10799,216,250,50,VGCF
10800,217,195,1,VGCF
10801,217,226,2,VGCF
10802,217,176,3,VGCF
10803,217,144,4,VGCF
10804,217,68,5,VGCF
10805,217,576,6,VGCF
10806,217,174,7,VGCF
10807,217,98,8,VGCF
10808,217,184,9,VGCF
10809,217,117,10,VGCF
10810,217,578,11,VGCF
10811,217,22,12,VGCF
10812,217,230,13,VGCF
10813,217,431,14,VGCF
10814,217,227,15,VGCF
10815,217,265,16,VGCF
10816,217,228,17,VGCF
10817,217,89,18,VGCF
10818,217,665,19,VGCF
10819,217,7,20,VGCF
10820,217,121,21,VGCF
10821,217,470,22,VGCF
10822,217,82,23,VGCF
10823,217,164,24,VGCF
10824,217,234,25,VGCF
10825,217,2,26,VGCF
10826,217,566,27,VGCF
10827,217,257,28,VGCF
10828,217,219,29,VGCF
10829,217,27,30,VGCF
10830,217,31,31,VGCF
10831,217,161,32,VGCF
10832,217,288,33,VGCF
10833,217,53,34,VGCF
10834,217,250,35,VGCF
10835,217,177,36,VGCF
10836,217,156,37,VGCF
10837,217,554,38,VGCF
10838,217,597,39,VGCF
10839,217,188,40,VGCF
10840,217,12,41,VGCF
10841,217,128,42,VGCF
10842,217,802,43,VGCF
10843,217,271,44,VGCF
10844,217,455,45,VGCF
10845,217,449,46,VGCF
10846,217,379,47,VGCF
10847,217,55,48,VGCF
10848,217,64,49,VGCF
10849,217,426,50,VGCF
10850,218,179,1,VGCF
10851,218,174,2,VGCF
10852,218,89,3,VGCF
10853,218,127,4,VGCF
10854,218,185,5,VGCF
10855,218,50,6,VGCF
10856,218,187,7,VGCF
10857,218,12,8,VGCF
10858,218,182,9,VGCF
10859,218,180,10,VGCF
10860,218,172,11,VGCF
10861,218,135,12,VGCF
10862,218,318,13,VGCF
10863,218,357,14,VGCF
10864,218,96,15,VGCF
10865,218,100,16,VGCF
10866,218,483,17,VGCF
10867,218,134,18,VGCF
10868,218,191,19,VGCF
10869,218,195,20,VGCF
10870,218,192,21,VGCF
10871,218,479,22,VGCF
10872,218,7,23,VGCF
10873,218,234,24,VGCF
10874,218,209,25,VGCF
10875,218,64,26,VGCF
10876,218,654,27,VGCF
10877,218,79,28,VGCF
10878,218,198,29,VGCF
10879,218,11,30,VGCF
10880,218,181,31,VGCF
10881,218,480,32,VGCF
10882,218,427,33,VGCF
10883,218,197,34,VGCF
10884,218,188,35,VGCF
10885,218,200,36,VGCF
10886,218,156,37,VGCF
10887,218,523,38,VGCF
10888,218,211,39,VGCF
10889,218,194,40,VGCF
10890,218,511,41,VGCF
10891,218,238,42,VGCF
10892,218,22,43,VGCF
10893,218,210,44,VGCF
10894,218,515,45,VGCF
10895,218,302,46,VGCF
10896,218,435,47,VGCF
10897,218,4,48,VGCF
10898,218,177,49,VGCF
10899,218,223,50,VGCF
10900,219,127,1,VGCF
10901,219,100,2,VGCF
10902,219,302,3,VGCF
10903,219,23,4,VGCF
10904,219,179,5,VGCF
10905,219,286,6,VGCF
10906,219,50,7,VGCF
10907,219,56,8,VGCF
10908,219,137,9,VGCF
10909,219,475,10,VGCF
10910,219,268,11,VGCF
10911,219,12,12,VGCF
10912,219,124,13,VGCF
10913,219,185,14,VGCF
10914,219,98,15,VGCF
10915,219,285,16,VGCF
10916,219,9,17,VGCF
10917,219,198,18,VGCF
10918,219,603,19,VGCF
10919,219,170,20,VGCF
10920,219,7,21,VGCF
10921,219,134,22,VGCF
10922,219,191,23,VGCF
10923,219,515,24,VGCF
10924,219,182,25,VGCF
10925,219,357,26,VGCF
10926,219,514,27,VGCF
10927,219,59,28,VGCF
10928,219,171,29,VGCF
10929,219,276,30,VGCF
10930,219,318,31,VGCF
10931,219,187,32,VGCF
10932,219,479,33,VGCF
10933,219,197,34,VGCF
10934,219,483,35,VGCF
10935,219,192,36,VGCF
10936,219,654,37,VGCF
10937,219,238,38,VGCF
10938,219,93,39,VGCF
10939,219,175,40,VGCF
10940,219,60,41,VGCF
10941,219,919,42,VGCF
10942,219,61,43,VGCF
10943,219,174,44,VGCF
10944,219,462,45,VGCF
10945,219,129,46,VGCF
10946,219,89,47,VGCF
10947,219,32,48,VGCF
10948,219,14,49,VGCF
10949,219,209,50,VGCF
10950,220,286,1,VGCF
10951,220,313,2,VGCF
10952,220,302,3,VGCF
10953,220,690,4,VGCF
10954,220,301,5,VGCF
10955,220,328,6,VGCF
10956,220,272,7,VGCF
10957,220,304,8,VGCF
10958,220,333,9,VGCF
10959,220,310,10,VGCF
10960,220,306,11,VGCF
10961,220,311,12,VGCF
10962,220,315,13,VGCF
10963,220,750,14,VGCF
10964,220,303,15,VGCF
10965,220,292,16,VGCF
10966,220,288,17,VGCF
10967,220,100,18,VGCF
10968,220,326,19,VGCF
10969,220,245,20,VGCF
10970,220,242,21,VGCF
10971,220,50,22,VGCF
10972,220,268,23,VGCF
10973,220,275,24,VGCF
10974,220,319,25,VGCF
10975,220,270,26,VGCF
10976,220,307,27,VGCF
10977,220,898,28,VGCF
10978,220,748,29,VGCF
10979,220,937,30,VGCF
10980,220,316,31,VGCF
10981,220,327,32,VGCF
10982,220,321,33,VGCF
10983,220,127,34,VGCF
10984,220,331,35,VGCF
10985,220,9,36,VGCF
10986,220,322,37,VGCF
10987,220,347,38,VGCF
10988,220,276,39,VGCF
10989,220,887,40,VGCF
10990,220,285,41,VGCF
10991,220,312,42,VGCF
10992,220,1,43,VGCF
10993,220,181,44,VGCF
10994,220,237,45,VGCF
10995,220,283,46,VGCF
10996,220,308,47,VGCF
10997,220,880,48,VGCF
10998,220,751,49,VGCF
10999,220,990,50,VGCF
11000,221,100,1,VGCF
11001,221,127,2,VGCF
11002,221,11,3,VGCF
11003,221,98,4,VGCF
11004,221,475,5,VGCF
11005,221,24,6,VGCF
11006,221,257,7,VGCF
11007,221,455,8,VGCF
11008,221,293,9,VGCF
11009,221,172,10,VGCF
11010,221,250,11,VGCF
11011,221,258,12,VGCF
11012,221,195,13,VGCF
11013,221,89,14,VGCF
11014,221,182,15,VGCF
11015,221,176,16,VGCF
11016,221,508,17,VGCF
11017,221,17,18,VGCF
11018,221,92,19,VGCF
11019,221,1,20,VGCF
11020,221,919,21,VGCF
11021,221,248,22,VGCF
11022,221,183,23,VGCF
11023,221,129,24,VGCF
11024,221,53,25,VGCF
11025,221,276,26,VGCF
11026,221,268,27,VGCF
11027,221,4,28,VGCF
11028,221,628,29,VGCF
11029,221,302,30,VGCF
11030,221,234,31,VGCF
11031,221,410,32,VGCF
11032,221,546,33,VGCF
11033,221,237,34,VGCF
11034,221,147,35,VGCF
11035,221,179,36,VGCF
11036,221,201,37,VGCF
11037,221,109,38,VGCF
11038,221,235,39,VGCF
11039,221,187,40,VGCF
11040,221,22,41,VGCF
11041,221,185,42,VGCF
11042,221,9,43,VGCF
11043,221,844,44,VGCF
11044,221,188,45,VGCF
11045,221,123,46,VGCF
11046,221,200,47,VGCF
11047,221,249,48,VGCF
11048,221,742,49,VGCF
11049,221,33,50,VGCF
11050,222,172,1,VGCF
11051,222,96,2,VGCF
11052,222,1,3,VGCF
11053,222,7,4,VGCF
11054,222,210,5,VGCF
11055,222,22,6,VGCF
11056,222,568,7,VGCF
11057,222,204,8,VGCF
11058,222,173,9,VGCF
11059,222,144,10,VGCF
11060,222,82,11,VGCF
11061,222,151,12,VGCF
11062,222,403,13,VGCF
11063,222,202,14,VGCF
11064,222,222,15,VGCF
11065,222,12,16,VGCF
11066,222,69,17,VGCF
11067,222,127,18,VGCF
11068,222,385,19,VGCF
11069,222,234,20,VGCF
11070,222,288,21,VGCF
11071,222,4,22,VGCF
11072,222,161,23,VGCF
11073,222,239,24,VGCF
11074,222,196,25,VGCF
11075,222,550,26,VGCF
11076,222,71,27,VGCF
11077,222,218,28,VGCF
11078,222,200,29,VGCF
11079,222,97,30,VGCF
11080,222,118,31,VGCF
11081,222,250,32,VGCF
11082,222,164,33,VGCF
11083,222,55,34,VGCF
11084,222,684,35,VGCF
11085,222,184,36,VGCF
11086,222,203,37,VGCF
11087,222,125,38,VGCF
11088,222,746,39,VGCF
11089,222,182,40,VGCF
11090,222,298,41,VGCF
11091,222,763,42,VGCF
11092,222,33,43,VGCF
11093,222,215,44,VGCF
11094,222,273,45,VGCF
11095,222,42,46,VGCF
11096,222,153,47,VGCF
11097,222,8,48,VGCF
11098,222,15,49,VGCF
11099,222,357,50,VGCF
11100,223,294,1,VGCF
11101,223,300,2,VGCF
11102,223,118,3,VGCF
11103,223,181,4,VGCF
11104,223,1,5,VGCF
11105,223,742,6,VGCF
11106,223,258,7,VGCF
11107,223,471,8,VGCF
11108,223,50,9,VGCF
11109,223,748,10,VGCF
11110,223,328,11,VGCF
11111,223,323,12,VGCF
11112,223,282,13,VGCF
11113,223,597,14,VGCF
11114,223,15,15,VGCF
11115,223,237,16,VGCF
11116,223,763,17,VGCF
11117,223,1028,18,VGCF
11118,223,255,19,VGCF
11119,223,326,20,VGCF
11120,223,111,21,VGCF
11121,223,222,22,VGCF
11122,223,717,23,VGCF
11123,223,685,24,VGCF
11124,223,678,25,VGCF
11125,223,538,26,VGCF
11126,223,756,27,VGCF
11127,223,409,28,VGCF
11128,223,815,29,VGCF
11129,223,1047,30,VGCF
11130,223,245,31,VGCF
11131,223,252,32,VGCF
11132,223,147,33,VGCF
11133,223,25,34,VGCF
11134,223,274,35,VGCF
11135,223,148,36,VGCF
11136,223,291,37,VGCF
11137,223,322,38,VGCF
11138,223,472,39,VGCF
11139,223,298,40,VGCF
11140,223,411,41,VGCF
11141,223,988,42,VGCF
11142,223,151,43,VGCF
11143,223,934,44,VGCF
11144,223,332,45,VGCF
11145,223,895,46,VGCF
11146,223,595,47,VGCF
11147,223,751,48,VGCF
11148,223,126,49,VGCF
11149,223,301,50,VGCF
11150,224,50,1,VGCF
11151,224,181,2,VGCF
11152,224,1,3,VGCF
11153,224,121,4,VGCF
11154,224,294,5,VGCF
11155,224,15,6,VGCF
11156,224,258,7,VGCF
11157,224,117,8,VGCF
11158,224,173,9,VGCF
11159,224,174,10,VGCF
11160,224,22,11,VGCF
11161,224,257,12,VGCF
11162,224,172,13,VGCF
11163,224,300,14,VGCF
11164,224,79,15,VGCF
11165,224,69,16,VGCF
11166,224,118,17,VGCF
11167,224,210,18,VGCF
11168,224,111,19,VGCF
11169,224,742,20,VGCF
11170,224,204,21,VGCF
11171,224,151,22,VGCF
11172,224,471,23,VGCF
11173,224,100,24,VGCF
11174,224,405,25,VGCF
11175,224,288,26,VGCF
11176,224,95,27,VGCF
11177,224,71,28,VGCF
11178,224,98,29,VGCF
11179,224,82,30,VGCF
11180,224,588,31,VGCF
11181,224,282,32,VGCF
11182,224,274,33,VGCF
11183,224,202,34,VGCF
11184,224,275,35,VGCF
11185,224,25,36,VGCF
11186,224,318,37,VGCF
11187,224,96,38,VGCF
11188,224,64,39,VGCF
11189,224,568,40,VGCF
11190,224,8,41,VGCF
11191,224,88,42,VGCF
11192,224,216,43,VGCF
11193,224,127,44,VGCF
11194,224,393,45,VGCF
11195,224,546,46,VGCF
11196,224,143,47,VGCF
11197,224,132,48,VGCF
11198,224,739,49,VGCF
11199,224,255,50,VGCF
11200,225,483,1,VGCF
11201,225,134,2,VGCF
11202,225,174,3,VGCF
11203,225,511,4,VGCF
11204,225,498,5,VGCF
11205,225,199,6,VGCF
11206,225,480,7,VGCF
11207,225,197,8,VGCF
11208,225,191,9,VGCF
11209,225,318,10,VGCF
11210,225,357,11,VGCF
11211,225,514,12,VGCF
11212,225,519,13,VGCF
11213,225,661,14,VGCF
11214,225,484,15,VGCF
11215,225,435,16,VGCF
11216,225,133,17,VGCF
11217,225,50,18,VGCF
11218,225,528,19,VGCF
11219,225,496,20,VGCF
11220,225,132,21,VGCF
11221,225,607,22,VGCF
11222,225,205,23,VGCF
11223,225,178,24,VGCF
11224,225,136,25,VGCF
11225,225,135,26,VGCF
11226,225,173,27,VGCF
11227,225,211,28,VGCF
11228,225,493,29,VGCF
11229,225,615,30,VGCF
11230,225,490,31,VGCF
11231,225,530,32,VGCF
11232,225,527,33,VGCF
11233,225,131,34,VGCF
11234,225,654,35,VGCF
11235,225,657,36,VGCF
11236,225,190,37,VGCF
11237,225,507,38,VGCF
11238,225,520,39,VGCF
11239,225,523,40,VGCF
11240,225,69,41,VGCF
11241,225,216,42,VGCF
11242,225,659,43,VGCF
11243,225,481,44,VGCF
11244,225,499,45,VGCF
11245,225,86,46,VGCF
11246,225,213,47,VGCF
11247,225,663,48,VGCF
11248,225,487,49,VGCF
11249,225,423,50,VGCF
11250,226,100,1,VGCF
11251,226,127,2,VGCF
11252,226,50,3,VGCF
11253,226,9,4,VGCF
11254,226,56,5,VGCF
11255,226,302,6,VGCF
11256,226,7,7,VGCF
11257,226,98,8,VGCF
11258,226,475,9,VGCF
11259,226,124,10,VGCF
11260,226,276,11,VGCF
11261,226,269,12,VGCF
11262,226,318,13,VGCF
11263,226,285,14,VGCF
11264,226,181,15,VGCF
11265,226,258,16,VGCF
11266,226,268,17,VGCF
11267,226,515,18,VGCF
11268,226,357,19,VGCF
11269,226,137,20,VGCF
11270,226,64,21,VGCF
11271,226,603,22,VGCF
11272,226,1,23,VGCF
11273,226,187,24,VGCF
11274,226,185,25,VGCF
11275,226,483,26,VGCF
11276,226,129,27,VGCF
11277,226,223,28,VGCF
11278,226,14,29,VGCF
11279,226,238,30,VGCF
11280,226,134,31,VGCF
11281,226,197,32,VGCF
11282,226,198,33,VGCF
11283,226,514,34,VGCF
11284,226,293,35,VGCF
11285,226,479,36,VGCF
11286,226,237,37,VGCF
11287,226,248,38,VGCF
11288,226,427,39,VGCF
11289,226,172,40,VGCF
11290,226,150,41,VGCF
11291,226,246,42,VGCF
11292,226,180,43,VGCF
11293,226,288,44,VGCF
11294,226,192,45,VGCF
11295,226,79,46,VGCF
11296,226,170,47,VGCF
11297,226,340,48,VGCF
11298,226,116,49,VGCF
11299,226,93,50,VGCF
11300,227,475,1,VGCF
11301,227,276,2,VGCF
11302,227,93,3,VGCF
11303,227,1009,4,VGCF
11304,227,19,5,VGCF
11305,227,116,6,VGCF
11306,227,20,7,VGCF
11307,227,246,8,VGCF
11308,227,813,9,VGCF
11309,227,268,10,VGCF
11310,227,293,11,VGCF
11311,227,508,12,VGCF
11312,227,275,13,VGCF
11313,227,547,14,VGCF
11314,227,1008,15,VGCF
11315,227,251,16,VGCF
11316,227,286,17,VGCF
11317,227,9,18,VGCF
11318,227,150,19,VGCF
11319,227,936,20,VGCF
11320,227,242,21,VGCF
11321,227,847,22,VGCF
11322,227,1129,23,VGCF
11323,227,248,24,VGCF
11324,227,269,25,VGCF
11325,227,16,26,VGCF
11326,227,25,27,VGCF
11327,227,244,28,VGCF
11328,227,224,29,VGCF
11329,227,283,30,VGCF
11330,227,1375,31,VGCF
11331,227,340,32,VGCF
11332,227,1010,33,VGCF
11333,227,1226,34,VGCF
11334,227,302,35,VGCF
11335,227,253,36,VGCF
11336,227,1368,37,VGCF
11337,227,744,38,VGCF
11338,227,149,39,VGCF
11339,227,762,40,VGCF
11340,227,237,41,VGCF
11341,227,111,42,VGCF
11342,227,1142,43,VGCF
11343,227,236,44,VGCF
11344,227,1012,45,VGCF
11345,227,1137,46,VGCF
11346,227,262,47,VGCF
11347,227,628,48,VGCF
11348,227,301,49,VGCF
11349,227,458,50,VGCF
11350,228,283,1,VGCF
11351,228,278,2,VGCF
11352,228,740,3,VGCF
11353,228,111,4,VGCF
11354,228,15,5,VGCF
11355,228,274,6,VGCF
11356,228,25,7,VGCF
11357,228,126,8,VGCF
11358,228,220,9,VGCF
11359,228,255,10,VGCF
11360,228,1,11,VGCF
11361,228,70,12,VGCF
11362,228,699,13,VGCF
11363,228,116,14,VGCF
11364,228,476,15,VGCF
11365,228,381,16,VGCF
11366,228,724,17,VGCF
11367,228,237,18,VGCF
11368,228,707,19,VGCF
11369,228,1221,20,VGCF
11370,228,694,21,VGCF
11371,228,845,22,VGCF
11372,228,8,23,VGCF
11373,228,1152,24,VGCF
11374,228,14,25,VGCF
11375,228,66,26,VGCF
11376,228,660,27,VGCF
11377,228,285,28,VGCF
11378,228,313,29,VGCF
11379,228,301,30,VGCF
11380,228,287,31,VGCF
11381,228,934,32,VGCF
11382,228,949,33,VGCF
11383,228,50,34,VGCF
11384,228,100,35,VGCF
11385,228,16,36,VGCF
11386,228,459,37,VGCF
11387,228,289,38,VGCF
11388,228,1115,39,VGCF
11389,228,269,40,VGCF
11390,228,1466,41,VGCF
11391,228,1053,42,VGCF
11392,228,319,43,VGCF
11393,228,1119,44,VGCF
11394,228,258,45,VGCF
11395,228,143,46,VGCF
11396,228,88,47,VGCF
11397,228,736,48,VGCF
11398,228,213,49,VGCF
11399,228,553,50,VGCF
11400,229,286,1,VGCF
11401,229,302,2,VGCF
11402,229,690,3,VGCF
11403,229,306,4,VGCF
11404,229,750,5,VGCF
11405,229,258,6,VGCF
11406,229,887,7,VGCF
11407,229,327,8,VGCF
11408,229,313,9,VGCF
11409,229,292,10,VGCF
11410,229,242,11,VGCF
11411,229,315,12,VGCF
11412,229,1176,13,VGCF
11413,229,340,14,VGCF
11414,229,310,15,VGCF
11415,229,270,16,VGCF
11416,229,289,17,VGCF
11417,229,346,18,VGCF
11418,229,347,19,VGCF
11419,229,268,20,VGCF
11420,229,319,21,VGCF
11421,229,345,22,VGCF
11422,229,301,23,VGCF
11423,229,307,24,VGCF
11424,229,304,25,VGCF
11425,229,334,26,VGCF
11426,229,333,27,VGCF
11427,229,305,28,VGCF
11428,229,990,29,VGCF
11429,229,328,30,VGCF
11430,229,331,31,VGCF
11431,229,312,32,VGCF
11432,229,902,33,VGCF
11433,229,326,34,VGCF
11434,229,900,35,VGCF
11435,229,332,36,VGCF
11436,229,308,37,VGCF
11437,229,100,38,VGCF
11438,229,321,39,VGCF
11439,229,754,40,VGCF
11440,229,906,41,VGCF
11441,229,127,42,VGCF
11442,229,262,43,VGCF
11443,229,1062,44,VGCF
11444,229,880,45,VGCF
11445,229,285,46,VGCF
11446,229,324,47,VGCF
11447,229,1296,48,VGCF
11448,229,899,49,VGCF
11449,229,1022,50,VGCF
11450,230,50,1,VGCF
11451,230,173,2,VGCF
11452,230,181,3,VGCF
11453,230,172,4,VGCF
11454,230,210,5,VGCF
11455,230,419,6,VGCF
11456,230,97,7,VGCF
11457,230,133,8,VGCF
11458,230,318,9,VGCF
11459,230,202,10,VGCF
11460,230,215,11,VGCF
11461,230,378,12,VGCF
11462,230,88,13,VGCF
11463,230,228,14,VGCF
11464,230,393,15,VGCF
11465,230,8,16,VGCF
11466,230,432,17,VGCF
11467,230,196,18,VGCF
11468,230,96,19,VGCF
11469,230,194,20,VGCF
11470,230,483,21,VGCF
11471,230,385,22,VGCF
11472,230,520,23,VGCF
11473,230,969,24,VGCF
11474,230,633,25,VGCF
11475,230,191,26,VGCF
11476,230,692,27,VGCF
11477,230,230,28,VGCF
11478,230,465,29,VGCF
11479,230,732,30,VGCF
11480,230,651,31,VGCF
11481,230,199,32,VGCF
11482,230,222,33,VGCF
11483,230,357,34,VGCF
11484,230,208,35,VGCF
11485,230,66,36,VGCF
11486,230,15,37,VGCF
11487,230,176,38,VGCF
11488,230,153,39,VGCF
11489,230,183,40,VGCF
11490,230,526,41,VGCF
11491,230,655,42,VGCF
11492,230,485,43,VGCF
11493,230,70,44,VGCF
11494,230,705,45,VGCF
11495,230,186,46,VGCF
11496,230,136,47,VGCF
11497,230,94,48,VGCF
11498,230,404,49,VGCF
11499,230,193,50,VGCF
11500,231,294,1,VGCF
11501,231,258,2,VGCF
11502,231,181,3,VGCF
11503,231,328,4,VGCF
11504,231,748,5,VGCF
11505,231,326,6,VGCF
11506,231,121,7,VGCF
11507,231,286,8,VGCF
11508,231,538,9,VGCF
11509,231,304,10,VGCF
11510,231,275,11,VGCF
11511,231,323,12,VGCF
11512,231,237,13,VGCF
11513,231,117,14,VGCF
11514,231,333,15,VGCF
11515,231,245,16,VGCF
11516,231,257,17,VGCF
11517,231,222,18,VGCF
11518,231,118,19,VGCF
11519,231,126,20,VGCF
11520,231,288,21,VGCF
11521,231,322,22,VGCF
11522,231,125,23,VGCF
11523,231,259,24,VGCF
11524,231,301,25,VGCF
11525,231,111,26,VGCF
11526,231,272,27,VGCF
11527,231,690,28,VGCF
11528,231,310,29,VGCF
11529,231,283,30,VGCF
11530,231,100,31,VGCF
11531,231,879,32,VGCF
11532,231,742,33,VGCF
11533,231,405,34,VGCF
11534,231,282,35,VGCF
11535,231,678,36,VGCF
11536,231,269,37,VGCF
11537,231,261,38,VGCF
11538,231,751,39,VGCF
11539,231,988,40,VGCF
11540,231,25,41,VGCF
11541,231,274,42,VGCF
11542,231,892,43,VGCF
11543,231,307,44,VGCF
11544,231,252,45,VGCF
11545,231,873,46,VGCF
11546,231,315,47,VGCF
11547,231,878,48,VGCF
11548,231,332,49,VGCF
11549,231,284,50,VGCF
11550,232,191,1,VGCF
11551,232,318,2,VGCF
11552,232,483,3,VGCF
11553,232,197,4,VGCF
11554,232,285,5,VGCF
11555,232,9,6,VGCF
11556,232,134,7,VGCF
11557,232,137,8,VGCF
11558,232,124,9,VGCF
11559,232,23,10,VGCF
11560,232,98,11,VGCF
11561,232,479,12,VGCF
11562,232,174,13,VGCF
11563,232,427,14,VGCF
11564,232,179,15,VGCF
11565,232,515,16,VGCF
11566,232,275,17,VGCF
11567,232,56,18,VGCF
11568,232,14,19,VGCF
11569,232,462,20,VGCF
11570,232,86,21,VGCF
11571,232,12,22,VGCF
11572,232,185,23,VGCF
11573,232,238,24,VGCF
11574,232,276,25,VGCF
11575,232,654,26,VGCF
11576,232,116,27,VGCF
11577,232,213,28,VGCF
11578,232,187,29,VGCF
11579,232,223,30,VGCF
11580,232,64,31,VGCF
11581,232,258,32,VGCF
11582,232,45,33,VGCF
11583,232,480,34,VGCF
11584,232,7,35,VGCF
11585,232,198,36,VGCF
11586,232,527,37,VGCF
11587,232,181,38,VGCF
11588,232,529,39,VGCF
11589,232,216,40,VGCF
11590,232,182,41,VGCF
11591,232,70,42,VGCF
11592,232,211,43,VGCF
11593,232,180,44,VGCF
11594,232,59,45,VGCF
11595,232,509,46,VGCF
11596,232,194,47,VGCF
11597,232,192,48,VGCF
11598,232,482,49,VGCF
11599,232,173,50,VGCF
11600,233,174,1,VGCF
11601,233,173,2,VGCF
11602,233,427,3,VGCF
11603,233,69,4,VGCF
11604,233,191,5,VGCF
11605,233,181,6,VGCF
11606,233,1,7,VGCF
11607,233,357,8,VGCF
11608,233,496,9,VGCF
11609,233,132,10,VGCF
11610,233,98,11,VGCF
11611,233,423,12,VGCF
11612,233,172,13,VGCF
11613,233,210,14,VGCF
11614,233,97,15,VGCF
11615,233,286,16,VGCF
11616,233,22,17,VGCF
11617,233,28,18,VGCF
11618,233,134,19,VGCF
11619,233,480,20,VGCF
11620,233,79,21,VGCF
11621,233,211,22,VGCF
11622,233,153,23,VGCF
11623,233,479,24,VGCF
11624,233,199,25,VGCF
11625,233,86,26,VGCF
11626,233,705,27,VGCF
11627,233,83,28,VGCF
11628,233,514,29,VGCF
11629,233,238,30,VGCF
11630,233,202,31,VGCF
11631,233,419,32,VGCF
11632,233,213,33,VGCF
11633,233,258,34,VGCF
11634,233,178,35,VGCF
11635,233,56,36,VGCF
11636,233,15,37,VGCF
11637,233,131,38,VGCF
11638,233,520,39,VGCF
11639,233,482,40,VGCF
11640,233,582,41,VGCF
11641,233,659,42,VGCF
11642,233,515,43,VGCF
11643,233,99,44,VGCF
11644,233,484,45,VGCF
11645,233,185,46,VGCF
11646,233,88,47,VGCF
11647,233,208,48,VGCF
11648,233,655,49,VGCF
11649,233,237,50,VGCF
11650,234,191,1,VGCF
11651,234,134,2,VGCF
11652,234,483,3,VGCF
11653,234,427,4,VGCF
11654,234,514,5,VGCF
11655,234,603,6,VGCF
11656,234,170,7,VGCF
11657,234,507,8,VGCF
11658,234,179,9,VGCF
11659,234,213,10,VGCF
